City,city_population,density,pct_men,pct_women,pct_hispanic,pct_white,pct_black,pct_native,pct_asian,pct_pacific,pct_unemployed,pct_professional,pct_service,pct_office,pct_construction,pct_production,pct_drive,pct_carpool,pct_transit,pct_walk,pct_other_transportation,pct_work_at_home,pct_private_work,pct_public_work,pct_self_employed,pct_family_work,avg_income,income_error,income_per_cap,income_per_cap_err,mean_commute,covid_cases_per_100k,LTM_mean_temp,LTM_mean_percipitation,LTM_min_temp,LTM_max_temp,age29andunder_pct,age65andolder_pct,rural_pct,ruralurban_cc,rep_pct,dem_pct,crime_per_100,avg_propty_tax
"Paramount, California",53955,4405,49.27546,50.72454,48.4,26.5,7.9,0.2,14.3,0.2,7.8,36.4,19,24.1,7.6,12.8,73.7,9.6,6.3,2.7,2.3,5.3,79.3,11.2,9.3,0.2,61015,262,30798,129,30.9,2842.171989,62.9,16.61,51.4,74.4,41.3405481,12.20227788,0.605218358,1,22.41333625,71.75722154,0.065856766,6782.028673
"Glendora, California",51544,1020,49.27546,50.72454,48.4,26.5,7.9,0.2,14.3,0.2,7.8,36.4,19,24.1,7.6,12.8,73.7,9.6,6.3,2.7,2.3,5.3,79.3,11.2,9.3,0.2,61015,262,30798,129,30.9,2842.171989,62.9,16.61,51.4,74.4,41.3405481,12.20227788,0.605218358,1,22.41333625,71.75722154,0.052769888,6782.028673
"Cerritos, California",49859,2207,49.27546,50.72454,48.4,26.5,7.9,0.2,14.3,0.2,7.8,36.4,19,24.1,7.6,12.8,73.7,9.6,6.3,2.7,2.3,5.3,79.3,11.2,9.3,0.2,61015,262,30798,129,30.9,3066.598123,62.9,16.61,51.4,74.4,41.3405481,12.20227788,0.605218358,1,22.41333625,71.75722154,0.077431426,6782.028673
"Chicago, Illinois",2693976,4574,48.5002217,51.4997783,25.1,42.7,23.4,0.1,6.9,0,8.7,39.3,17.9,23.6,6,13.1,61.7,8.1,18.9,4.4,2.4,4.5,84.2,11.1,4.6,0.1,59426,380,33722,200,32.9,3066.598123,51,39.96,41.9,60,40.48454589,12.9631617,0.045296385,1,20.99897388,74.67501152,0.068159688,7351.159679
"Cicero, Illinois",80796,5318,48.5002217,51.4997783,25.1,42.7,23.4,0.1,6.9,0,8.7,39.3,17.9,23.6,6,13.1,61.7,8.1,18.9,4.4,2.4,4.5,84.2,11.1,4.6,0.1,59426,380,33722,200,32.9,3066.598123,51,39.96,41.9,60,40.48454589,12.9631617,0.045296385,1,20.99897388,74.67501152,0.041694815,7351.159679
"Arlington Heights, Illinois",74760,1738,48.5002217,51.4997783,25.1,42.7,23.4,0.1,6.9,0,8.7,39.3,17.9,23.6,6,13.1,61.7,8.1,18.9,4.4,2.4,4.5,84.2,11.1,4.6,0.1,59426,380,33722,200,32.9,3066.598123,51,39.96,41.9,60,40.48454589,12.9631617,0.045296385,1,20.99897388,74.67501152,0.017641427,7351.159679
"Evanston, Illinois",73473,3646,48.5002217,51.4997783,25.1,42.7,23.4,0.1,6.9,0,8.7,39.3,17.9,23.6,6,13.1,61.7,8.1,18.9,4.4,2.4,4.5,84.2,11.1,4.6,0.1,59426,380,33722,200,32.9,3066.598123,51,39.96,41.9,60,40.48454589,12.9631617,0.045296385,1,20.99897388,74.67501152,0.049611484,7351.159679
"Schaumburg, Illinois",72887,1457,48.5002217,51.4997783,25.1,42.7,23.4,0.1,6.9,0,8.7,39.3,17.9,23.6,6,13.1,61.7,8.1,18.9,4.4,2.4,4.5,84.2,11.1,4.6,0.1,59426,380,33722,200,32.9,3066.598123,51,39.96,41.9,60,40.48454589,12.9631617,0.045296385,1,20.99897388,74.67501152,0.049260493,7351.159679
"Palatine, Illinois",67482,1916,48.5002217,51.4997783,25.1,42.7,23.4,0.1,6.9,0,8.7,39.3,17.9,23.6,6,13.1,61.7,8.1,18.9,4.4,2.4,4.5,84.2,11.1,4.6,0.1,59426,380,33722,200,32.9,3066.598123,51,39.96,41.9,60,40.48454589,12.9631617,0.045296385,1,20.99897388,74.67501152,0.01787793,7351.159679
"Skokie, Illinois",62700,2405,48.5002217,51.4997783,25.1,42.7,23.4,0.1,6.9,0,8.7,39.3,17.9,23.6,6,13.1,61.7,8.1,18.9,4.4,2.4,4.5,84.2,11.1,4.6,0.1,59426,380,33722,200,32.9,3066.598123,51,39.96,41.9,60,40.48454589,12.9631617,0.045296385,1,20.99897388,74.67501152,0.043308174,7351.159679
"Des Plaines, Illinois",58899,1598,48.5002217,51.4997783,25.1,42.7,23.4,0.1,6.9,0,8.7,39.3,17.9,23.6,6,13.1,61.7,8.1,18.9,4.4,2.4,4.5,84.2,11.1,4.6,0.1,59426,380,33722,200,32.9,3066.598123,51,39.96,41.9,60,40.48454589,12.9631617,0.045296385,1,20.99897388,74.67501152,0.022427977,7351.159679
"Orland Park, Illinois",57857,1014,48.5002217,51.4997783,25.1,42.7,23.4,0.1,6.9,0,8.7,39.3,17.9,23.6,6,13.1,61.7,8.1,18.9,4.4,2.4,4.5,84.2,11.1,4.6,0.1,59426,380,33722,200,32.9,3066.598123,51,39.96,41.9,60,40.48454589,12.9631617,0.045296385,1,20.99897388,74.67501152,0.041125065,7351.159679
"Tinley Park, Illinois",55773,1336,48.5002217,51.4997783,25.1,42.7,23.4,0.1,6.9,0,8.7,39.3,17.9,23.6,6,13.1,61.7,8.1,18.9,4.4,2.4,4.5,84.2,11.1,4.6,0.1,59426,380,33722,200,32.9,3066.598123,51,39.96,41.9,60,40.48454589,12.9631617,0.045296385,1,20.99897388,74.67501152,0.024615438,7351.159679
"Oak Lawn, Illinois",55022,2478,48.5002217,51.4997783,25.1,42.7,23.4,0.1,6.9,0,8.7,39.3,17.9,23.6,6,13.1,61.7,8.1,18.9,4.4,2.4,4.5,84.2,11.1,4.6,0.1,59426,380,33722,200,32.9,3066.598123,51,39.96,41.9,60,40.48454589,12.9631617,0.045296385,1,20.99897388,74.67501152,0.029836112,7351.159679
"Mount Prospect, Illinois",53719,1934,48.5002217,51.4997783,25.1,42.7,23.4,0.1,6.9,0,8.7,39.3,17.9,23.6,6,13.1,61.7,8.1,18.9,4.4,2.4,4.5,84.2,11.1,4.6,0.1,59426,380,33722,200,32.9,3066.598123,51,39.96,41.9,60,40.48454589,12.9631617,0.045296385,1,20.99897388,74.67501152,0.018886409,7351.159679
"Hoffman Estates, Illinois",50932,933,48.5002217,51.4997783,25.1,42.7,23.4,0.1,6.9,0,8.7,39.3,17.9,23.6,6,13.1,61.7,8.1,18.9,4.4,2.4,4.5,84.2,11.1,4.6,0.1,59426,380,33722,200,32.9,3393.445039,51,39.96,41.9,60,40.48454589,12.9631617,0.045296385,1,20.99897388,74.67501152,0.017082936,7351.159679
"Houston, Texas",2320268,1399,49.7414772,50.2585228,42.2,30.6,18.5,0.2,6.8,0.1,6.4,35.4,17.4,22.9,11.5,12.8,79.3,10.9,2.7,1.5,1.9,3.7,83.4,9.8,6.6,0.2,57791,503,30856,222,28.9,3393.445039,71.1,48.33,61.3,80.9,45.15081106,9.219537794,1.213280329,1,41.6088718,53.95225408,0.097911807,7591.538823
"Pasadena, Texas",151227,1339,49.7414772,50.2585228,42.2,30.6,18.5,0.2,6.8,0.1,6.4,35.4,17.4,22.9,11.5,12.8,79.3,10.9,2.7,1.5,1.9,3.7,83.4,9.8,6.6,0.2,57791,503,30856,222,28.9,3393.445039,71.1,48.33,61.3,80.9,45.15081106,9.219537794,1.213280329,1,41.6088718,53.95225408,0.059482792,7591.538823
"Baytown, Texas",77192,807,49.7414772,50.2585228,42.2,30.6,18.5,0.2,6.8,0.1,6.4,35.4,17.4,22.9,11.5,12.8,79.3,10.9,2.7,1.5,1.9,3.7,83.4,9.8,6.6,0.2,57791,503,30856,222,28.9,3576.271549,71.1,48.33,61.3,80.9,45.15081106,9.219537794,1.213280329,1,41.6088718,53.95225408,0.077710804,7591.538823
"Phoenix, Arizona",1680992,1253,49.4636868,50.5363132,30.6,56.3,5.1,1.5,3.9,0.2,6,37.4,18.1,26.7,8.4,9.5,76.4,10.9,2.2,1.5,2.5,6.4,82.8,11.1,5.9,0.1,58580,350,30186,163,25.8,3576.271549,72.2,9.4,58.1,86.3,41.88662041,13.83784321,2.363799695,1,47.66837561,44.8329989,0.075764356,3275.453654
"Mesa, Arizona",518012,1448,49.4636868,50.5363132,30.6,56.3,5.1,1.5,3.9,0.2,6,37.4,18.1,26.7,8.4,9.5,76.4,10.9,2.2,1.5,2.5,6.4,82.8,11.1,5.9,0.1,58580,350,30186,163,25.8,3576.271549,72.2,9.4,58.1,86.3,41.88662041,13.83784321,2.363799695,1,47.66837561,44.8329989,0.054904741,3275.453654
"Chandler, Arizona",261165,1548,49.4636868,50.5363132,30.6,56.3,5.1,1.5,3.9,0.2,6,37.4,18.1,26.7,8.4,9.5,76.4,10.9,2.2,1.5,2.5,6.4,82.8,11.1,5.9,0.1,58580,350,30186,163,25.8,3576.271549,72.2,9.4,58.1,86.3,41.88662041,13.83784321,2.363799695,1,47.66837561,44.8329989,0.043731531,3275.453654
"Scottsdale, Arizona",258069,541,49.4636868,50.5363132,30.6,56.3,5.1,1.5,3.9,0.2,6,37.4,18.1,26.7,8.4,9.5,76.4,10.9,2.2,1.5,2.5,6.4,82.8,11.1,5.9,0.1,58580,350,30186,163,25.8,3576.271549,72.2,9.4,58.1,86.3,41.88662041,13.83784321,2.363799695,1,47.66837561,44.8329989,0.047496066,3275.453654
"Gilbert, Arizona",254114,1432,49.4636868,50.5363132,30.6,56.3,5.1,1.5,3.9,0.2,6,37.4,18.1,26.7,8.4,9.5,76.4,10.9,2.2,1.5,2.5,6.4,82.8,11.1,5.9,0.1,58580,350,30186,163,25.8,3576.271549,72.2,9.4,58.1,86.3,41.88662041,13.83784321,2.363799695,1,47.66837561,44.8329989,0.027215313,3275.453654
"Glendale, Arizona",252381,1582,49.4636868,50.5363132,30.6,56.3,5.1,1.5,3.9,0.2,6,37.4,18.1,26.7,8.4,9.5,76.4,10.9,2.2,1.5,2.5,6.4,82.8,11.1,5.9,0.1,58580,350,30186,163,25.8,3576.271549,72.2,9.4,58.1,86.3,41.88662041,13.83784321,2.363799695,1,47.66837561,44.8329989,0.111925583,3275.453654
"Tempe, Arizona",195805,1891,49.4636868,50.5363132,30.6,56.3,5.1,1.5,3.9,0.2,6,37.4,18.1,26.7,8.4,9.5,76.4,10.9,2.2,1.5,2.5,6.4,82.8,11.1,5.9,0.1,58580,350,30186,163,25.8,3576.271549,72.2,9.4,58.1,86.3,41.88662041,13.83784321,2.363799695,1,47.66837561,44.8329989,0.091537743,3275.453654
"Peoria, Arizona",175961,386,49.4636868,50.5363132,30.6,56.3,5.1,1.5,3.9,0.2,6,37.4,18.1,26.7,8.4,9.5,76.4,10.9,2.2,1.5,2.5,6.4,82.8,11.1,5.9,0.1,58580,350,30186,163,25.8,3576.271549,72.2,9.4,58.1,86.3,41.88662041,13.83784321,2.363799695,1,47.66837561,44.8329989,0.04129901,3275.453654
"Surprise, Arizona",141664,506,49.4636868,50.5363132,30.6,56.3,5.1,1.5,3.9,0.2,6,37.4,18.1,26.7,8.4,9.5,76.4,10.9,2.2,1.5,2.5,6.4,82.8,11.1,5.9,0.1,58580,350,30186,163,25.8,3576.271549,72.2,9.4,58.1,86.3,41.88662041,13.83784321,2.363799695,1,47.66837561,44.8329989,0.035440576,3275.453654
"Avondale, Arizona",87931,750,49.4636868,50.5363132,30.6,56.3,5.1,1.5,3.9,0.2,6,37.4,18.1,26.7,8.4,9.5,76.4,10.9,2.2,1.5,2.5,6.4,82.8,11.1,5.9,0.1,58580,350,30186,163,25.8,3576.271549,72.2,9.4,58.1,86.3,41.88662041,13.83784321,2.363799695,1,47.66837561,44.8329989,0.080488744,3275.453654
"Goodyear, Arizona",86840,175,49.4636868,50.5363132,30.6,56.3,5.1,1.5,3.9,0.2,6,37.4,18.1,26.7,8.4,9.5,76.4,10.9,2.2,1.5,2.5,6.4,82.8,11.1,5.9,0.1,58580,350,30186,163,25.8,3576.271549,72.2,9.4,58.1,86.3,41.88662041,13.83784321,2.363799695,1,47.66837561,44.8329989,0.047497036,3275.453654
"Buckeye, Arizona",79620,78,49.4636868,50.5363132,30.6,56.3,5.1,1.5,3.9,0.2,6,37.4,18.1,26.7,8.4,9.5,76.4,10.9,2.2,1.5,2.5,6.4,82.8,11.1,5.9,0.1,58580,350,30186,163,25.8,3576.271549,72.2,9.4,58.1,86.3,41.88662041,13.83784321,2.363799695,1,47.66837561,44.8329989,0.036386612,3275.453654
"Philadelphia, Pennsylvania",1584064,4554,47.2977217,52.7022783,14.1,34.9,41.3,0.2,7,0,11.3,37.7,23.1,22.4,5.9,10.9,51,8.4,25.3,8.3,3.5,3.5,83.5,12.4,4,0.1,40649,466,24811,226,32.9,3195.236374,56.7,49.36,47.6,65.9,43.59493775,12.5216515,0,1,15.36789654,82.53242156,0.073447675,3985.268386
"San Antonio, Texas",1547253,1231,49.2904349,50.7095651,59.8,28.4,7,0.2,2.6,0.1,6.1,34.8,19.6,26,9.7,10,79.3,10.9,2.6,1.7,1.4,4.2,80.7,13.8,5.5,0.1,53999,449,26158,213,25,1578.845589,70.1,24.42,58.2,81.9,45.00766396,11.25539961,4.539084765,1,40.75893122,54.19362498,0.106640129,7149.655524
"San Diego, California",1423851,1686,50.2836617,49.7163383,33.4,46.2,4.7,0.4,11.5,0.4,7.1,41.3,19.6,23,7.6,8.4,76,8.9,3.1,2.9,2.2,7,77.8,14.2,7.8,0.2,70588,617,34350,192,25.7,1578.845589,64.1,16.77,51,77.2,42.00551676,12.70795449,3.297049442,1,36.571188,56.29791794,0.045750453,5984.361418
"Chula Vista, California",274492,2134,50.2836617,49.7163383,33.4,46.2,4.7,0.4,11.5,0.4,7.1,41.3,19.6,23,7.6,8.4,76,8.9,3.1,2.9,2.2,7,77.8,14.2,7.8,0.2,70588,617,34350,192,25.7,1578.845589,64.1,16.77,51,77.2,42.00551676,12.70795449,3.297049442,1,36.571188,56.29791794,0.037592142,5984.361418
"Oceanside, California",175742,1644,50.2836617,49.7163383,33.4,46.2,4.7,0.4,11.5,0.4,7.1,41.3,19.6,23,7.6,8.4,76,8.9,3.1,2.9,2.2,7,77.8,14.2,7.8,0.2,70588,617,34350,192,25.7,1578.845589,64.1,16.77,51,77.2,42.00551676,12.70795449,3.297049442,1,36.571188,56.29791794,0.056210618,5984.361418
"Escondido, California",151625,1568,50.2836617,49.7163383,33.4,46.2,4.7,0.4,11.5,0.4,7.1,41.3,19.6,23,7.6,8.4,76,8.9,3.1,2.9,2.2,7,77.8,14.2,7.8,0.2,70588,617,34350,192,25.7,1578.845589,64.1,16.77,51,77.2,42.00551676,12.70795449,3.297049442,1,36.571188,56.29791794,0.04830886,5984.361418
"Carlsbad, California",115382,1180,50.2836617,49.7163383,33.4,46.2,4.7,0.4,11.5,0.4,7.1,41.3,19.6,23,7.6,8.4,76,8.9,3.1,2.9,2.2,7,77.8,14.2,7.8,0.2,70588,617,34350,192,25.7,1578.845589,64.1,16.77,51,77.2,42.00551676,12.70795449,3.297049442,1,36.571188,56.29791794,0.039027129,5984.361418
"El Cajon, California",102708,2732,50.2836617,49.7163383,33.4,46.2,4.7,0.4,11.5,0.4,7.1,41.3,19.6,23,7.6,8.4,76,8.9,3.1,2.9,2.2,7,77.8,14.2,7.8,0.2,70588,617,34350,192,25.7,1578.845589,64.1,16.77,51,77.2,42.00551676,12.70795449,3.297049442,1,36.571188,56.29791794,0.047228262,5984.361418
"Vista, California",101638,2093,50.2836617,49.7163383,33.4,46.2,4.7,0.4,11.5,0.4,7.1,41.3,19.6,23,7.6,8.4,76,8.9,3.1,2.9,2.2,7,77.8,14.2,7.8,0.2,70588,617,34350,192,25.7,1578.845589,64.1,16.77,51,77.2,42.00551676,12.70795449,3.297049442,1,36.571188,56.29791794,0.043664289,5984.361418
"San Marcos, California",96664,1532,50.2836617,49.7163383,33.4,46.2,4.7,0.4,11.5,0.4,7.1,41.3,19.6,23,7.6,8.4,76,8.9,3.1,2.9,2.2,7,77.8,14.2,7.8,0.2,70588,617,34350,192,25.7,1578.845589,64.1,16.77,51,77.2,42.00551676,12.70795449,3.297049442,1,36.571188,56.29791794,0.0336257,5984.361418
"Encinitas, California",62709,1270,50.2836617,49.7163383,33.4,46.2,4.7,0.4,11.5,0.4,7.1,41.3,19.6,23,7.6,8.4,76,8.9,3.1,2.9,2.2,7,77.8,14.2,7.8,0.2,70588,617,34350,192,25.7,1578.845589,64.1,16.77,51,77.2,42.00551676,12.70795449,3.297049442,1,36.571188,56.29791794,0.033397447,5984.361418
"National City, California",61394,3250,50.2836617,49.7163383,33.4,46.2,4.7,0.4,11.5,0.4,7.1,41.3,19.6,23,7.6,8.4,76,8.9,3.1,2.9,2.2,7,77.8,14.2,7.8,0.2,70588,617,34350,192,25.7,1578.845589,64.1,16.77,51,77.2,42.00551676,12.70795449,3.297049442,1,36.571188,56.29791794,0.05330108,5984.361418
"La Mesa, California",59249,2515,50.2836617,49.7163383,33.4,46.2,4.7,0.4,11.5,0.4,7.1,41.3,19.6,23,7.6,8.4,76,8.9,3.1,2.9,2.2,7,77.8,14.2,7.8,0.2,70588,617,34350,192,25.7,1578.845589,64.1,16.77,51,77.2,42.00551676,12.70795449,3.297049442,1,36.571188,56.29791794,0.061666332,5984.361418
"Santee, California",58081,1355,50.2836617,49.7163383,33.4,46.2,4.7,0.4,11.5,0.4,7.1,41.3,19.6,23,7.6,8.4,76,8.9,3.1,2.9,2.2,7,77.8,14.2,7.8,0.2,70588,617,34350,192,25.7,3656.748085,64.1,16.77,51,77.2,42.00551676,12.70795449,3.297049442,1,36.571188,56.29791794,0.031570408,5984.361418
"Dallas, Texas",1343573,1526,49.2808006,50.7191994,39.6,30.2,22.1,0.2,6,0,5.9,34,17.7,24.1,11.5,12.8,78.4,11,2.8,1.5,2,4.3,84.3,9.1,6.4,0.2,53626,437,29810,247,27.2,3656.748085,66.2,48.04,55.8,76.6,44.90595904,9.678940445,0.688304192,1,34.64484244,60.75051418,0.0760144,8352.66282
"Garland, Texas",239928,1623,49.2808006,50.7191994,39.6,30.2,22.1,0.2,6,0,5.9,34,17.7,24.1,11.5,12.8,78.4,11,2.8,1.5,2,4.3,84.3,9.1,6.4,0.2,53626,437,29810,247,27.2,3656.748085,66.2,48.04,55.8,76.6,44.90595904,9.678940445,0.688304192,1,34.64484244,60.75051418,0.066176192,8352.66282
"Irving, Texas",239798,1380,49.2808006,50.7191994,39.6,30.2,22.1,0.2,6,0,5.9,34,17.7,24.1,11.5,12.8,78.4,11,2.8,1.5,2,4.3,84.3,9.1,6.4,0.2,53626,437,29810,247,27.2,3656.748085,66.2,48.04,55.8,76.6,44.90595904,9.678940445,0.688304192,1,34.64484244,60.75051418,0.053187575,8352.66282
"Grand Prairie, Texas",194543,1039,49.2808006,50.7191994,39.6,30.2,22.1,0.2,6,0,5.9,34,17.7,24.1,11.5,12.8,78.4,11,2.8,1.5,2,4.3,84.3,9.1,6.4,0.2,53626,437,29810,247,27.2,3656.748085,66.2,48.04,55.8,76.6,44.90595904,9.678940445,0.688304192,1,34.64484244,60.75051418,0.046072134,8352.66282
"Mesquite, Texas",140937,1151,49.2808006,50.7191994,39.6,30.2,22.1,0.2,6,0,5.9,34,17.7,24.1,11.5,12.8,78.4,11,2.8,1.5,2,4.3,84.3,9.1,6.4,0.2,53626,437,29810,247,27.2,3656.748085,66.2,48.04,55.8,76.6,44.90595904,9.678940445,0.688304192,1,34.64484244,60.75051418,0.08469523,8352.66282
"Mesquite, Texas",140937,2630,48.5887733,51.4112267,99.2,0.6,0,0,0.1,0,15,22.3,30.5,17.6,17.9,11.8,69,20.2,0.4,4.5,0.8,5.2,67.9,22.5,8.3,1.2,27133,1554,13167,854,23.1,1818.653463,75.7,27.82,64.4,87,51.49346115,11.15255206,23.70587849,4,18.94378194,79.12265758,0.08469523,3950.992063
"Carrollton, Texas",139248,1466,49.2808006,50.7191994,39.6,30.2,22.1,0.2,6,0,5.9,34,17.7,24.1,11.5,12.8,78.4,11,2.8,1.5,2,4.3,84.3,9.1,6.4,0.2,53626,437,29810,247,27.2,3656.748085,66.2,48.04,55.8,76.6,44.90595904,9.678940445,0.688304192,1,34.64484244,60.75051418,0.045463589,8352.66282
"Richardson, Texas",121323,1639,49.2808006,50.7191994,39.6,30.2,22.1,0.2,6,0,5.9,34,17.7,24.1,11.5,12.8,78.4,11,2.8,1.5,2,4.3,84.3,9.1,6.4,0.2,53626,437,29810,247,27.2,3656.748085,66.2,48.04,55.8,76.6,44.90595904,9.678940445,0.688304192,1,34.64484244,60.75051418,0.041600605,8352.66282
"Rowlett, Texas",67339,1244,49.2808006,50.7191994,39.6,30.2,22.1,0.2,6,0,5.9,34,17.7,24.1,11.5,12.8,78.4,11,2.8,1.5,2,4.3,84.3,9.1,6.4,0.2,53626,437,29810,247,27.2,3656.748085,66.2,48.04,55.8,76.6,44.90595904,9.678940445,0.688304192,1,34.64484244,60.75051418,0.031476422,8352.66282
"DeSoto, Texas",52988,945,49.2808006,50.7191994,39.6,30.2,22.1,0.2,6,0,5.9,34,17.7,24.1,11.5,12.8,78.4,11,2.8,1.5,2,4.3,84.3,9.1,6.4,0.2,53626,437,29810,247,27.2,1202.055644,66.2,48.04,55.8,76.6,44.90595904,9.678940445,0.688304192,1,34.64484244,60.75051418,0.058545116,8352.66282
"San Jose, California",1021795,2218,50.403092,49.596908,26.1,32.6,2.4,0.2,34.9,0.3,5.7,52.1,15.1,18.6,6.3,7.9,75.1,10.5,4.4,2.1,3.1,4.8,84.7,9.3,5.9,0.1,106761,858,48689,418,28,1202.055644,60,17.09,48.2,71.8,39.42445211,12.21576441,1.083663272,1,20.58038195,72.71244222,0.051929405,8077.244835
"Sunnyvale, California",152703,2676,50.403092,49.596908,26.1,32.6,2.4,0.2,34.9,0.3,5.7,52.1,15.1,18.6,6.3,7.9,75.1,10.5,4.4,2.1,3.1,4.8,84.7,9.3,5.9,0.1,106761,858,48689,418,28,1202.055644,60,17.09,48.2,71.8,39.42445211,12.21576441,1.083663272,1,20.58038195,72.71244222,0.031992286,8077.244835
"Santa Clara, California",130365,2761,50.403092,49.596908,26.1,32.6,2.4,0.2,34.9,0.3,5.7,52.1,15.1,18.6,6.3,7.9,75.1,10.5,4.4,2.1,3.1,4.8,84.7,9.3,5.9,0.1,106761,858,48689,418,28,1202.055644,60,17.09,48.2,71.8,39.42445211,12.21576441,1.083663272,1,20.58038195,72.71244222,0.059273887,8077.244835
"Milpitas, California",84196,2381,50.403092,49.596908,26.1,32.6,2.4,0.2,34.9,0.3,5.7,52.1,15.1,18.6,6.3,7.9,75.1,10.5,4.4,2.1,3.1,4.8,84.7,9.3,5.9,0.1,106761,858,48689,418,28,1202.055644,60,17.09,48.2,71.8,39.42445211,12.21576441,1.083663272,1,20.58038195,72.71244222,0.053230932,8077.244835
"Mountain View, California",82739,2664,50.403092,49.596908,26.1,32.6,2.4,0.2,34.9,0.3,5.7,52.1,15.1,18.6,6.3,7.9,75.1,10.5,4.4,2.1,3.1,4.8,84.7,9.3,5.9,0.1,106761,858,48689,418,28,1202.055644,60,17.09,48.2,71.8,39.42445211,12.21576441,1.083663272,1,20.58038195,72.71244222,0.0524255,8077.244835
"Mountain View, California",82739,2777,48.82849,51.17151,25.3,44.9,8.3,0.2,15.8,0.5,6.9,43,18,23.1,7.9,7.9,68.1,11.7,10.3,1.7,1.9,6.3,78,13.4,8.4,0.2,88456,822,42898,416,37.1,1592.360089,62.2,10.16,50.9,73.5,38.13200352,14.20339824,0.792736112,1,24.87392074,68.49080281,0.0524255,6663.845979
"Palo Alto, California",65364,1058,50.403092,49.596908,26.1,32.6,2.4,0.2,34.9,0.3,5.7,52.1,15.1,18.6,6.3,7.9,75.1,10.5,4.4,2.1,3.1,4.8,84.7,9.3,5.9,0.1,106761,858,48689,418,28,1202.055644,60,17.09,48.2,71.8,39.42445211,12.21576441,1.083663272,1,20.58038195,72.71244222,0.051539372,8077.244835
"Cupertino, California",59276,2023,50.403092,49.596908,26.1,32.6,2.4,0.2,34.9,0.3,5.7,52.1,15.1,18.6,6.3,7.9,75.1,10.5,4.4,2.1,3.1,4.8,84.7,9.3,5.9,0.1,106761,858,48689,418,28,1202.055644,60,17.09,48.2,71.8,39.42445211,12.21576441,1.083663272,1,20.58038195,72.71244222,0.031719041,8077.244835
"Gilroy, California",59032,1378,50.403092,49.596908,26.1,32.6,2.4,0.2,34.9,0.3,5.7,52.1,15.1,18.6,6.3,7.9,75.1,10.5,4.4,2.1,3.1,4.8,84.7,9.3,5.9,0.1,106761,858,48689,418,28,2617.492674,60,17.09,48.2,71.8,39.42445211,12.21576441,1.083663272,1,20.58038195,72.71244222,0.070361157,8077.244835
"Austin, Texas",978908,1181,50.4272538,49.5727462,33.9,49.3,7.9,0.2,6.3,0,4.5,47.4,15.8,22.1,8.1,6.6,74.5,9.7,3.2,1.9,2.3,8.4,77.7,14.9,7.3,0.1,68350,751,38820,418,25.3,2617.492674,68.8,33.93,57.1,80.6,43.39796338,8.455411017,5.463522171,1,27.13965694,65.76634238,0.079241271,8809.504001
"Pflugerville, Texas",65380,1013,50.4272538,49.5727462,33.9,49.3,7.9,0.2,6.3,0,4.5,47.4,15.8,22.1,8.1,6.6,74.5,9.7,3.2,1.9,2.3,8.4,77.7,14.9,7.3,0.1,68350,751,38820,418,25.3,3577.133973,68.8,33.93,57.1,80.6,43.39796338,8.455411017,5.463522171,1,27.13965694,65.76634238,0.030921053,8809.504001
"Jacksonville, Florida",911507,470,48.4752364,51.5247636,9,54.1,29.3,0.2,4.6,0.1,7.4,36.6,18.3,27.1,7.8,10.3,80.3,9.4,1.9,1.7,2,4.8,84.1,11.4,4.5,0.1,51296,541,28593,367,24.5,2926.537865,71.4,58.92,61.8,80.9,41.00234213,12.72175293,2.911498005,1,48.91944672,47.54018419,0.080023476,4704.994833
"Fort Worth, Texas",909585,1016,48.9567091,51.0432909,28.2,48.3,15.6,0.3,5.1,0.2,5.4,36.6,16.2,25.2,9,13,82.5,10.2,0.6,1.2,1.2,4.3,83,11.3,5.6,0.1,62532,457,30857,257,27,2926.537865,65.9,42.25,55.2,76.6,43.9710012,10.2160738,1.288201327,1,51.74476526,43.13926111,0.077139458,7330.148413
"Arlington, Texas",398854,1607,48.9567091,51.0432909,28.2,48.3,15.6,0.3,5.1,0.2,5.4,36.6,16.2,25.2,9,13,82.5,10.2,0.6,1.2,1.2,4.3,83,11.3,5.6,0.1,62532,457,30857,257,27,2926.537865,65.9,42.25,55.2,76.6,43.9710012,10.2160738,1.288201327,1,51.74476526,43.13926111,0.073966947,7330.148413
"Mansfield, Texas",72419,762,48.9567091,51.0432909,28.2,48.3,15.6,0.3,5.1,0.2,5.4,36.6,16.2,25.2,9,13,82.5,10.2,0.6,1.2,1.2,4.3,83,11.3,5.6,0.1,62532,457,30857,257,27,2926.537865,65.9,42.25,55.2,76.6,43.9710012,10.2160738,1.288201327,1,51.74476526,43.13926111,0.031436468,7330.148413
"North Richland Hills, Texas",70670,1505,48.9567091,51.0432909,28.2,48.3,15.6,0.3,5.1,0.2,5.4,36.6,16.2,25.2,9,13,82.5,10.2,0.6,1.2,1.2,4.3,83,11.3,5.6,0.1,62532,457,30857,257,27,2926.537865,65.9,42.25,55.2,76.6,43.9710012,10.2160738,1.288201327,1,51.74476526,43.13926111,0.048118083,7330.148413
"Euless, Texas",57197,1368,48.9567091,51.0432909,28.2,48.3,15.6,0.3,5.1,0.2,5.4,36.6,16.2,25.2,9,13,82.5,10.2,0.6,1.2,1.2,4.3,83,11.3,5.6,0.1,62532,457,30857,257,27,2926.537865,65.9,42.25,55.2,76.6,43.9710012,10.2160738,1.288201327,1,51.74476526,43.13926111,0.041817377,7330.148413
